,code,desc,quantity_a,quantity_desc_a,value_a,quantity_b,quantity_desc_b,value_b,value_diff,quantity_diff,quantity_pct,value_pct,value_diff_abs,value_pct_abs
8439,8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",50449,Weight in kilograms,1.61,132349,No Quantity,2.24,-0.6300000000000001,-81900,-162.34216733731094,-39.1304347826087,0.6300000000000001,39.1304347826087
8448,8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",1093354,Weight in kilograms,32.2,1045224,Weight in kilograms,28.58,3.6200000000000045,48130,4.4020509368420475,11.242236024844733,3.6200000000000045,11.242236024844733
8466,8466,"Parts & accessories suited for use only/mainly with machines of headings 8456-8465, including work/tool holders, self-opening dieheads, dividing heads & other special attachments for the machines; tool holders for any type of tool for working in the hand",1947102,Weight in kilograms,136.82,2139924,Weight in kilograms,83.56,53.25999999999999,-192822,-9.90302511116521,38.927057447741554,53.25999999999999,38.927057447741554
8473,8473,"Machinery; parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 84.70 to 84.72",59557,Weight in kilograms,6.79,39695,Weight in kilograms,4.75,2.04,19862,33.349564282955825,30.04418262150221,2.04,30.04418262150221
8480,8480,"Moulding boxes for metal foundry, moulding patterns, moulds for metals (excluding ingot moulds), metal carbides, glass, mineral materials, rubber or plastics",637036,Weight in kilograms,38.43,979552,Weight in kilograms,48.99,-10.560000000000002,-342516,-53.76713403952053,-27.478532396565193,10.560000000000002,27.478532396565193
8481,8481,"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves",4170284,Weight in kilograms,124.62,4684085,Weight in kilograms,123.53,1.0900000000000034,-513801,-12.320527810575971,0.8746589632482775,1.0900000000000034,0.8746589632482775
8484,8484,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints, dissimilar in composition, put up in pouches, envelopes or similar packings; mechanical seals",200090,Weight in kilograms,10.47,154321,Weight in kilograms,11.57,-1.0999999999999996,45769,22.874206607026835,-10.5062082139446,1.0999999999999996,10.5062082139446
8487,8487,"Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in this chapter",59702,Weight in kilograms,5.67,243297,Weight in kilograms,8.32,-2.6500000000000004,-183595,-307.51901108840576,-46.73721340388008,2.6500000000000004,46.73721340388008
8503,8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,0,Weight in kilograms,40.29,2168430,Weight in kilograms,26.81,13.48,-2168430,-inf,33.45743360635394,13.48,33.45743360635394
8505,8505,"Electro-magnets; permanent magnets, intended permanent magnets; electro-magnetic, permanent magnet chucks, clamps, similar; electromagnetic couplings, clutches, brakes; electro-magnetic lifting heads",503186,Weight in kilograms,11.04,427977,Weight in kilograms,9.63,1.4099999999999984,75209,14.946560516389566,12.77173913043477,1.4099999999999984,12.77173913043477
8510,8510,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor",132,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,132,100.0,,0.0,
8522,8522,Sound or video recording apparatus; parts and accessories suitable for use solely or principally with the apparatus of heading 8519 or 8521,498,Weight in kilograms,0.05,29,Weight in kilograms,0.02,0.030000000000000002,469,94.17670682730925,60.0,0.030000000000000002,60.0
8529,8529,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528,0,Weight in kilograms,7.4,25665,Weight in kilograms,3.98,3.4200000000000004,-25665,-inf,46.216216216216225,3.4200000000000004,46.216216216216225
8532,8532,"Electrical capacitors; fixed, variable or adjustable (pre-set)",467565,Weight in kilograms,40.29,315094,Weight in kilograms,30.99,9.3,152471,32.60958369424572,23.082650781831724,9.3,23.082650781831724
8533,8533,"Electrical resistors (including rheostats and potentiometers), excluding heating resistors",224515,Weight in kilograms,24.3,410446,Weight in kilograms,20.74,3.5600000000000023,-185931,-82.81451127986995,14.650205761316881,3.5600000000000023,14.650205761316881
8534,8534,Circuits; printed,0,Weight in kilograms,4.49,31042,Weight in kilograms,3.6,0.8900000000000001,-31042,-inf,19.82182628062361,0.8900000000000001,19.82182628062361
8535,8535,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts",176589,Weight in kilograms,6.28,98830,Weight in kilograms,6.22,0.0600000000000005,77759,44.0338865954278,0.9554140127388614,0.0600000000000005,0.9554140127388614
8536,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables",2412220,Weight in kilograms,108.33,2386222,Weight in kilograms,103.62,4.709999999999994,25998,1.0777623931482203,4.347826086956516,4.709999999999994,4.347826086956516
8537,8537,"Boards, panels, consoles, desks, cabinets, bases with apparatus of heading no. 8535, 8536 for electricity control and distribution, (other than switching apparatus of heading no. 8517)",1044746,Weight in kilograms,74.02,1868360,Weight in kilograms,107.42,-33.400000000000006,-823614,-78.83389838295624,-45.1229397460146,33.400000000000006,45.1229397460146
8538,8538,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 and 8537",2652760,Weight in kilograms,63.21,1466934,Weight in kilograms,60.09,3.1199999999999974,1185826,44.701593811728166,4.935927859515895,3.1199999999999974,4.935927859515895
8544,8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors",6619393,Weight in kilograms,54.72,5581382,Weight in kilograms,58.81,-4.090000000000003,1038011,15.681362324309797,-7.47441520467837,4.090000000000003,7.47441520467837
8545,8545,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes",2594032,Weight in kilograms,12.81,1968382,Weight in kilograms,9.49,3.3200000000000003,625650,24.118823514898814,25.917252146760344,3.3200000000000003,25.917252146760344
8546,8546,Electrical insulators of any material,10274,Weight in kilograms,0.55,14975,Weight in kilograms,0.36,0.19000000000000006,-4701,-45.756277983258705,34.545454545454554,0.19000000000000006,34.545454545454554
8547,8547,"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore",1263005,Weight in kilograms,26.11,286754,Weight in kilograms,15.8,10.309999999999999,976251,77.2958935237786,39.48678667177326,10.309999999999999,39.48678667177326
8548,8548,"Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators; electrical parts of machinery or apparatus, n.e.c. or included elsewhere in chapter 85",36,Weight in kilograms,0.0,2316,Weight in kilograms,3.78,-3.78,-2280,-6333.333333333334,-inf,3.78,inf
8607,8607,Railway or tramway locomotives or rolling stock; parts thereof,7275,Weight in kilograms,0.7,29209,Weight in kilograms,0.55,0.1499999999999999,-21934,-301.4982817869416,21.428571428571416,0.1499999999999999,21.428571428571416
8608,8608,"Railway or tramway track fixtures and fittings; mechanical (including electro-mechanical) signalling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts thereof",217,Weight in kilograms,0.07,266,Weight in kilograms,0.09,-0.01999999999999999,-49,-22.58064516129032,-28.57142857142855,0.01999999999999999,28.57142857142855
8708,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",31476355,Weight in kilograms,416.27,25713380,Weight in kilograms,379.1,37.16999999999996,5762975,18.30890203138197,8.929300694260927,37.16999999999996,8.929300694260927
8714,8714,Vehicles; parts and accessories of heading no. 8711 to 8713,664005,Weight in kilograms,18.93,584199,Weight in kilograms,18.85,0.0799999999999983,79806,12.018885399959338,0.4226096143687179,0.0799999999999983,0.4226096143687179
8803,8803,Aircraft; parts of heading no. 8801 or 8802,261,Weight in kilograms,0.93,981,Weight in kilograms,1.86,-0.93,-720,-275.86206896551727,-100.0,0.93,100.0
9002,9002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts or fittings for instruments or apparatus, other than such elements of glass not optically worked",43032,Weight in kilograms,27.44,36750,Weight in kilograms,21.67,5.77,6282,14.598438371444505,21.02769679300291,5.77,21.02769679300291
9016,9016,"Balances; of a sensitivity of 5cg or better, with or without weights",6401,Weight in kilograms,1.03,13517,Weight in kilograms,2.59,-1.5599999999999998,-7116,-111.1701296672395,-151.45631067961162,1.5599999999999998,151.45631067961162
9019,9019,"Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",6175,Weight in kilograms,0.16,4723,Weight in kilograms,0.22,-0.06,1452,23.51417004048583,-37.5,0.06,37.5
9020,9020,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,0,Weight in kilograms,0.09,160,Weight in kilograms,0.01,0.08,-160,-inf,88.8888888888889,0.08,88.8888888888889
9023,9023,"Instruments, apparatus and models, designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",30626,Weight in kilograms,3.35,6830,Weight in kilograms,0.95,2.4000000000000004,23796,77.69868738979952,71.64179104477613,2.4000000000000004,71.64179104477613
9033,9033,"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90",33297,Weight in kilograms,5.36,6455,Weight in kilograms,0.98,4.380000000000001,26842,80.6138691173379,81.71641791044777,4.380000000000001,81.71641791044777
9113,9113,"Watch straps, watch bands, watch bracelets and parts thereof",2333,Weight in kilograms,0.14,0,Weight in kilograms,0.0,0.14,2333,100.0,100.0,0.14,100.0
9114,9114,Clock or watch parts; n.e.c. in chapter 91,2610,Weight in kilograms,0.24,75,Weight in kilograms,0.04,0.19999999999999998,2535,97.12643678160919,83.33333333333333,0.19999999999999998,83.33333333333333
9209,9209,"Musical instrument parts (for example, mechanisms for musical boxes) and accessories (for example, cards, discs and rolls for mechanical instruments); metronomes, tuning forks and pitch pipes",4669,Weight in kilograms,0.18,14,Weight in kilograms,0.0,0.18,4655,99.70014992503748,100.0,0.18,100.0
9402,9402,"Furniture; medical, surgical, dental or veterinary (e.g. operating tables, hospital beds, dentists' chairs) barbers' chairs; parts",72429,Weight in kilograms,1.25,11183,Weight in kilograms,0.57,0.68,61246,84.56005191290781,54.400000000000006,0.68,54.400000000000006
9405,9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included",34002,Weight in kilograms,0.66,3105,Weight in kilograms,0.51,0.15000000000000002,30897,90.86818422445738,22.72727272727273,0.15000000000000002,22.72727272727273
9503,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",45079,Weight in kilograms,0.58,506,Weight in kilograms,0.11,0.47,44573,98.87752612081013,81.0344827586207,0.47,81.0344827586207
9505,9505,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes",184,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,184,100.0,,0.0,
9601,9601,"Ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles of these materials; worked, (including articles obtained by moulding)",6,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,6,100.0,100.0,0.01,100.0
9602,9602,"Vegetable, mineral carving material and articles of these materials, moulded or carved articles of wax, stearin, natural gums, resins or modelling pastes, worked unhardened gelatin (not heading no. 3503)",705,Weight in kilograms,0.08,198,Weight in kilograms,0.03,0.05,507,71.91489361702128,62.5,0.05,62.5
9606,9606,"Buttons, press-fasteners, snap-fasteners and press-studs, button moulds and other parts of these articles; button blanks",171943,Weight in kilograms,2.46,186841,Weight in kilograms,3.07,-0.6099999999999999,-14898,-8.664499281738717,-24.79674796747967,0.6099999999999999,24.79674796747967
9607,9607,Slide fasteners and parts thereof,763403,Weight in kilograms,8.64,413292,Weight in kilograms,8.07,0.5700000000000003,350111,45.86188422104707,6.597222222222225,0.5700000000000003,6.597222222222225
9609,9609,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",27933,Weight in kilograms,0.22,747,Weight in kilograms,0.03,0.19,27186,97.32574374395875,86.36363636363636,0.19,86.36363636363636
9610,9610,"Slates and boards, with writing or drawing surfaces, whether or not framed",189,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,189,100.0,,0.0,
9611,9611,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",1034,Weight in kilograms,0.08,67,Weight in kilograms,0.02,0.06,967,93.52030947775629,75.0,0.06,75.0
9614,9614,"Smoking pipes (including pipe bowls) and cigar or cigarette holders, and parts thereof",0,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,0,,,0.0,
9615,9615,"Combs, hair-slides and similar; hairpins, curling pins, curling grips and hair curlers and the like, other than those of heading no. 8516 and parts thereof",246,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,246,100.0,100.0,0.01,100.0
